House_Age,METRO,REGION,BEDROOMS,ROOMS,PERSONS,Rent
78,Others,Northern,3,5,1,3325.775512
60,Others,Northern,3,7,3,6338.202387
63,Others,Northern,3,6,2,1172.758504
31,Others,Western,2,6,5,3104.367349
60,Others,Western,4,7,2,1743.850341
55,Village,Estern,1,3,2,9640.255116
9,Village,Estern,3,6,-6,8341.7211
56,Town,Estern,4,9,5,10348.48811
65,Others,Northern,3,5,1,1986.350341
62,Others,Western,4,6,4,7648.977899
71,Others,Western,3,7,2,3524.726194
48,Others,Western,5,8,1,4816.593542
33,Others,Western,4,8,4,5352.11055
48,Others,Western,3,6,3,9347.870759
50,Village,Southern,3,6,2,6180.802728
35,Village,Southern,3,5,3,3318.375853
29,Village,Southern,2,4,2,2568.175171
26,Village,Southern,3,6,3,7220.170077
82,Village,Southern,3,5,2,4755.602046
93,Town,Western,2,7,1,4442.426876
52,Others,Southern,3,6,5,6471.319736
60,Others,Northern,3,10,2,5813.044225
58,Others,Southern,3,6,4,6774.653069
25,Others,Northern,3,5,2,2745.559527
68,Others,Northern,3,6,2,7376.836744
53,Others,Northern,2,5,2,2951.134356
9,Others,Estern,3,5,-6,6301.319736
72,Others,Western,2,4,1,3810.501705
76,Others,Estern,3,6,2,2895.358845
39,Town,Estern,3,6,3,6365.960891
67,Town,Estern,2,5,2,4921.43538
52,Town,Southern,2,4,2,1111.925171
83,Others,Northern,3,7,1,6075.501705
67,Others,Northern,3,5,1,3250.818031
46,Town,Northern,3,6,3,5465.544225
49,Others,Northern,3,5,1,2514.884356
66,Others,Estern,3,8,1,13286.33165
33,Others,Estern,3,6,6,6305.285721
53,Others,Estern,4,7,4,11051.40477
9,Others,Estern,3,7,-6,4419.61055
42,Others,Estern,4,8,4,11445.25512
55,Others,Estern,4,8,3,9175.528922
34,Others,Estern,4,8,2,8174.278922
37,Others,Southern,3,6,4,13800.34015
46,Others,Southern,2,6,2,9937.554434
65,Others,Southern,3,6,1,7621.937085
9,Town,Estern,3,5,-6,6388.661573
80,Town,Estern,3,6,2,8684.379263
86,Town,Estern,3,5,1,10781.92178
70,Others,Northern,4,8,2,15585.38267
77,Others,Northern,3,6,1,2063.175171
87,Others,Northern,3,5,1,3367.068031
85,Others,Northern,3,6,1,5144.452387
55,Town,Northern,2,5,2,2033.017008
57,Others,Estern,2,4,1,3518.418372
50,Others,Estern,2,5,3,4160.559527
50,Others,Estern,3,5,3,13196.44729
71,Others,Western,3,7,2,9429.379263
68,Others,Estern,3,7,2,10345.2126
29,Town,Estern,4,9,3,16882.09186
61,Town,Estern,3,8,4,18723.75853
57,Others,Northern,2,4,1,3645.243201
53,Others,Northern,3,5,3,4821.751705
53,Others,Southern,3,7,2,5906.794225
73,Others,Southern,2,8,2,10538.90477
59,Others,Western,3,6,2,2984.051023
46,Town,Northern,3,6,2,5994.294225
59,Others,Estern,5,9,4,19226.30105
46,Village,Northern,2,5,1,2133.375853
63,Others,Estern,3,6,3,10110.2126
80,Others,Estern,5,7,2,6969.75341
36,Town,Estern,4,8,4,21282.1769
48,Town,Estern,3,8,5,14113.98981
67,Village,Northern,2,5,1,27822.38949
78,Central City,Estern,2,4,2,15423.71601
54,Others,Northern,3,5,1,2025.675171
57,Others,Northern,2,4,1,1148.175171
79,Town,Estern,2,6,1,4216.751705
39,Others,Western,4,7,6,9314.853752
60,Others,Northern,5,8,1,6271.477899
60,Others,Estern,5,9,3,8593.819736
58,Others,Estern,3,5,2,5489.768713
54,Others,Estern,2,5,1,7142.25341
79,Others,Estern,3,7,2,6569.811232
42,Town,Northern,3,5,2,4594.251705
54,Town,Northern,2,5,3,3920.501705
73,Town,Northern,2,5,3,3515.401364
31,Others,Western,2,4,4,3527.384356
53,Town,Western,4,7,2,7108.977899
57,Town,Estern,3,6,3,10678.38777
71,Village,Northern,3,5,4,2146.034015
67,Town,Western,3,6,2,7025.170077
78,Town,Western,3,7,2,9054.379263
36,Village,Northern,2,5,4,4553.576535
82,Village,Northern,3,6,2,5138.102046
71,Village,Southern,2,5,2,2041.192178
47,Town,Southern,2,5,1,10400.25512
38,Others,Western,3,7,4,3289.051023
59,Town,Western,3,6,1,7215.486403
84,Town,Estern,3,7,1,5500.085039
35,Others,Northern,3,5,2,2005.100341
76,Town,Estern,3,7,3,2859.209186
54,Town,Estern,3,6,2,6558.977899
66,Town,Western,3,7,2,5925.127558
73,Town,Western,5,7,2,2589.884356
77,Town,Estern,1,5,2,11653.58845
67,Others,Northern,3,6,1,7426.57824
49,Others,Northern,3,6,2,7213.503411
59,Others,Northern,4,9,2,10255.98811
46,Village,Estern,3,8,3,8649.695589
54,Village,Estern,3,7,4,10016.87926
68,Others,Northern,4,8,1,3036.350341
46,Town,Northern,5,9,3,5068.102046
40,Town,Northern,3,5,3,5236.119054
57,Town,Northern,2,5,2,7068.661573
48,Town,Northern,3,7,1,21014.31805
65,Others,Western,2,8,2,3880.14286
57,Others,Western,4,8,3,4783.93538
9,Village,Southern,3,6,-6,15109.23301
55,Village,Southern,3,6,1,6450.802728
31,Village,Southern,4,6,5,9922.454093
38,Village,Southern,3,5,4,7103.503411
77,Town,Northern,3,6,2,5951.277217
76,Village,Northern,4,7,4,4310.401364
70,Town,Northern,2,4,2,5630.960891
59,Town,Northern,3,6,2,7591.836744
62,Town,Northern,2,6,3,7573.920077
48,Central City,Western,4,7,2,6586.134356
53,Town,Western,2,5,2,14667.78233
29,Town,Western,3,5,1,3599.051023
52,Others,Western,4,6,2,3747.743201
34,Central City,Southern,3,5,4,5333.534015
72,Town,Northern,2,4,1,3150.401364
67,Town,Northern,4,7,4,7077.210891
85,Town,Estern,3,8,2,3985.501705
79,Town,Northern,3,5,2,3837.743201
64,Town,Estern,3,6,2,6985.170077
52,Village,Estern,2,4,2,769.8418372
51,Others,Northern,3,8,3,2107.700682
64,Others,Northern,3,7,3,3780.659868
64,Town,Western,3,8,3,4532.585039
30,Town,Northern,3,6,1,3094.151364
51,Town,Northern,2,4,1,1916.192178
60,Village,Southern,3,6,2,14804.86567
65,Town,Southern,3,5,2,4010.243201
34,Others,Western,3,6,3,5133.518713
49,Others,Western,3,6,5,7352.153069
71,Village,Southern,3,5,2,5472.627558
57,Others,Southern,4,9,2,19157.39288
45,Others,Southern,4,7,5,10827.43879
88,Town,Estern,3,7,1,1128.175171
67,Town,Western,3,6,2,3157.384356
44,Town,Northern,3,6,1,3122.226194
76,Town,Northern,4,7,1,2892.542519
37,Village,Northern,3,6,4,4310.401364
47,Village,Northern,3,6,2,5459.452387
55,Town,Northern,3,5,3,4563.102046
78,Others,Northern,3,5,1,4685.443883
72,Others,Northern,3,7,1,5885.127558
73,Others,Northern,3,6,2,2864.209186
59,Others,Western,3,6,1,2888.21769
59,Town,Southern,3,6,3,24320.59527
59,Town,Northern,3,6,4,3655.559527
54,Town,Northern,3,8,3,12512.79763
64,Central City,Northern,3,7,1,3121.292519
61,Others,Northern,3,6,3,7755.170077
69,Others,Northern,3,7,2,7380.170077
65,Others,Northern,3,5,1,3247.542519
43,Others,Estern,2,5,3,3463.734698
66,Town,Northern,2,5,1,5365.127558
64,Town,Estern,2,6,2,9762.712596
61,Village,Northern,2,4,2,3239.051023
51,Others,Estern,4,6,5,10765.25512
69,Others,Northern,4,10,2,10813.48811
19,Others,Northern,3,5,4,2823.534015
72,Others,Estern,3,6,2,6414.61055
55,Town,Northern,3,5,2,4336.751705
83,Others,Western,3,5,1,3087.384356
66,Others,Western,2,5,2,6756.794225
33,Others,Northern,3,5,1,3453.175171
64,Others,Northern,5,12,4,26068.9286
50,Town,Estern,3,7,2,5238.619054
35,Town,Estern,3,6,4,9763.904775
55,Town,Estern,2,4,3,4157.743201
65,Town,Estern,3,6,2,2146.450682
46,Village,Estern,4,8,6,17367.09186
59,Others,Northern,3,6,1,7645.170077
81,Others,Western,5,10,2,13222.13777
80,Others,Western,2,5,1,2828.175171
75,Others,Western,2,6,2,3651.909868
36,Central City,Estern,3,6,3,4681.751705
62,Central City,Estern,4,7,2,4933.576535
58,Central City,Estern,3,6,5,7357.153069
82,Village,Estern,4,6,2,4220.343542
64,Town,Western,3,8,2,5186.076535
30,Town,Western,4,8,5,5364.452387
46,Town,Western,4,7,6,6772.153069
64,Others,Estern,4,7,3,3841.751705
41,Others,Estern,5,8,4,5268.102046
74,Others,Western,3,6,2,3978.159868
55,Town,Western,3,7,5,4359.051023
69,Others,Northern,3,5,2,3154.209186
47,Others,Northern,3,5,3,1661.508504
54,Town,Northern,2,4,3,2832.226194
35,Central City,Northern,3,6,2,7153.503411
72,Others,Northern,3,6,1,3612.743201
59,Others,Northern,3,7,2,5498.460891
77,Others,Western,3,7,2,3766.076535
80,Town,Northern,3,11,2,6912.82824
50,Town,Northern,3,6,1,5726.119054
71,Others,Northern,4,8,2,3825.401364
82,Others,Northern,3,5,1,3745.243201
58,Others,Northern,4,8,3,6738.102046
68,Others,Northern,4,6,2,7912.253411
51,Town,Northern,4,9,3,11675.35546
58,Others,Northern,3,6,4,3544.525512
55,Others,Northern,3,5,3,2255.775512
37,Central City,Western,3,6,2,6306.636062
76,Others,Northern,3,5,1,2082.284015
41,Town,Estern,3,6,3,5925.960891
78,Town,Estern,2,4,1,1680.775512
82,Village,Estern,4,8,2,10683.17178
75,Village,Estern,3,6,1,2024.784015
57,Village,Northern,3,5,1,2537.858845
57,Town,Southern,4,7,3,16481.57485
50,Town,Northern,3,9,2,21109.6769
57,Village,Estern,2,4,2,4459.209186
55,Others,Estern,3,5,2,2782.700682
42,Town,Western,5,10,2,7926.520418
63,Town,Western,3,9,4,6745.32824
76,Others,Northern,3,6,2,5544.768713
63,Others,Northern,3,7,2,6368.877558
54,Others,Northern,3,6,4,4711.751705
59,Town,Northern,2,4,2,1703.850341
78,Others,Northern,3,7,1,1361.350341
71,Others,Northern,4,9,1,12390.7143
47,Others,Northern,4,8,5,12356.28913
75,Others,Estern,2,4,2,2823.476194
69,Others,Northern,2,4,2,1893.950682
9,Others,Northern,2,4,-6,716.5085039
47,Others,Northern,3,6,5,2637.959186
44,Town,Northern,1,3,1,1623.175171
93,Village,Northern,3,7,1,3993.576535
47,Others,Northern,3,6,3,4993.835039
46,Town,Estern,4,7,5,7826.836744
65,Town,Southern,3,6,2,21815.71091
69,Town,Northern,6,8,3,6333.977899
66,Town,Northern,3,6,3,7406.836744
61,Town,Northern,3,6,2,5146.693883
69,Others,Northern,3,6,1,6771.477899
67,Others,Northern,3,9,2,7016.636062
49,Others,Northern,3,6,2,4405.085039
49,Others,Northern,3,8,4,17278.75853
44,Town,Northern,5,10,5,27662.72112
9,Town,Northern,3,6,-6,7179.853752
24,Town,Estern,4,7,2,2905.875853
33,Others,Western,3,6,4,6547.153069
38,Others,Western,4,7,5,7332.727899
79,Others,Western,3,8,1,11931.13097
56,Others,Western,3,5,2,7431.994907
44,Town,Northern,3,7,2,8604.120759
37,Village,Western,3,5,1,1279.841837
65,Town,Western,3,5,2,3513.734698
32,Village,Northern,3,5,4,2835.875853
75,Others,Northern,0,2,1,2895.401364
62,Others,Northern,2,6,2,3124.209186
42,Others,Northern,3,6,4,4276.751705
47,Others,Western,3,5,2,3063.634356
40,Others,Northern,6,12,5,15851.11567
66,Others,Northern,3,7,2,6097.210891
42,Others,Western,3,5,3,3034.051023
67,Others,Western,2,5,1,4778.676876
64,Others,Western,6,12,2,7152.153069
66,Town,Estern,3,7,2,8622.670077
61,Others,Northern,3,5,1,4778.93538
9,Village,Northern,3,11,-6,4521.277217
63,Village,Northern,2,6,2,5213.102046
46,Others,Southern,2,5,2,6911.836744
45,Others,Southern,4,7,2,4949.768713
64,Others,Northern,2,5,2,1354.942178
57,Others,Estern,3,6,1,4223.734698
85,Others,Northern,3,6,1,2260.71769
76,Others,Northern,2,4,2,2655.875853
88,Others,Northern,2,6,1,2149.051023
66,Town,Northern,3,6,2,5395.443883
36,Others,Western,4,8,5,7657.153069
86,Others,Western,4,9,2,18900.42519
49,Others,Western,3,8,4,4964.093542
54,Central City,Southern,4,8,2,20990.9269
66,Town,Western,3,6,2,6860.32824
85,Others,Northern,3,5,2,3035.559527
9,Others,Northern,3,5,-6,6955.32824
32,Others,Northern,3,6,1,2965.976194
31,Others,Northern,3,7,3,5537.943883
44,Others,Northern,3,5,3,8741.520418
68,Others,Estern,4,8,2,4407.743201
9,Others,Western,2,5,-6,11286.92178
87,Others,Western,2,4,1,10722.16837
59,Town,Northern,3,7,2,7277.82824
62,Town,Northern,2,4,2,2752.384356
50,Others,Northern,3,5,1,2903.476194
63,Others,Northern,3,7,2,4123.418372
48,Others,Northern,2,4,1,1399.525512
56,Town,Estern,4,7,3,25222.30446
60,Town,Estern,3,7,2,23727.26194
46,Others,Western,2,5,2,3995.818031
67,Town,Southern,1,3,1,858.1751705
73,Others,Western,2,5,2,2150.775512
28,Others,Western,3,6,4,3320.301023
72,Others,Southern,3,5,2,4577.527217
33,Others,Southern,2,5,5,2318.175171
67,Others,Southern,4,6,1,1082.758504
28,Town,Northern,3,5,2,5262.785721
67,Others,Northern,2,5,2,2719.367349
77,Others,Northern,5,9,2,8098.503411
73,Others,Northern,4,7,2,9383.387767
67,Others,Northern,3,7,2,6086.477899
9,Village,Northern,3,6,-6,6913.503411
59,Village,Northern,3,6,3,3237.226194
66,Central City,Northern,2,4,2,2028.175171
69,Others,Northern,2,6,2,4189.251705
41,Others,Southern,4,6,3,4859.209186
43,Town,Western,5,10,4,5950.802728
64,Town,Western,4,8,3,5849.61055
70,Others,Estern,4,9,2,8130.32824
27,Others,Western,2,5,1,6080.802728
25,Village,Northern,4,8,2,8743.028922
68,Others,Northern,2,5,1,3963.418372
62,Others,Northern,2,5,1,6961.836744
93,Others,Northern,1,3,1,2615.559527
54,Others,Estern,4,9,3,19035.51023
84,Others,Estern,2,6,2,3961.39286
43,Others,Estern,2,6,2,6973.144566
51,Village,Northern,2,4,1,2927.226194
82,Others,Estern,5,9,1,6922.153069
43,Others,Northern,3,7,4,5649.61055
61,Others,Northern,3,6,1,2843.476194
77,Others,Estern,3,6,2,5214.193883
50,Others,Estern,3,5,2,9861.505116
65,Others,Western,4,7,2,18227.09186
35,Others,Western,3,9,4,6341.43538
69,Others,Northern,3,12,1,4458.418372
37,Others,Northern,4,7,5,5962.785721
86,Others,Northern,3,7,1,7740.586744
83,Others,Northern,3,7,1,2775.301023
78,Others,Northern,3,6,1,3129.051023
63,Village,Northern,2,5,2,4185.401364
73,Village,Northern,3,6,2,4788.102046
93,Village,Northern,3,6,2,7503.503411
44,Others,Estern,3,7,1,7420.32824
76,Others,Western,3,7,1,3196.96769
50,Village,Estern,3,5,2,6522.153069
79,Town,Estern,3,5,2,10048.9626
57,Village,Estern,3,5,2,13964.14798
74,Town,Estern,4,6,2,7891.836744
78,Village,Estern,3,5,2,14086.92178
44,Village,Estern,3,5,3,12071.92178
51,Village,Estern,2,10,2,11811.92178
49,Others,Northern,3,7,2,4175.401364
59,Others,Northern,2,6,2,2264.683674
53,Others,Northern,3,7,3,3831.076535
77,Town,Estern,4,8,1,15198.83165
70,Town,Northern,2,4,2,6132.627558
77,Others,Northern,3,6,1,2667.542519
50,Others,Western,5,8,4,2746.192178
26,Others,Western,3,5,1,793.1751705
57,Others,Western,3,5,3,1532.341837
72,Others,Northern,3,7,2,8539.278922
62,Others,Western,3,5,1,7658.086744
29,Others,Southern,1,4,2,2491.709186
51,Others,Estern,3,5,2,8627.712596
55,Central City,Southern,3,5,2,2545.875853
72,Others,Southern,2,5,2,2690.71769
51,Others,Southern,6,10,5,8188.503411
67,Others,Southern,3,5,4,3732.484698
93,Others,Southern,2,4,2,3206.350341
76,Others,Southern,4,9,1,12103.63097
65,Town,Estern,3,5,2,8277.612255
88,Others,Northern,4,8,2,5678.460891
42,Town,Southern,1,4,4,3776.751705
84,Village,Southern,3,7,1,3938.993201
54,Village,Southern,3,6,3,4874.768713
60,Others,Estern,3,6,1,5080.702387
70,Others,Estern,3,7,2,12149.78063
47,Others,Estern,4,8,4,12851.08845
27,Others,Western,2,4,3,3631.076535
85,Others,Estern,3,7,2,12360.61396
39,Others,Estern,3,6,7,6307.469395
60,Others,Estern,4,7,2,4128.576535
59,Others,Estern,3,6,2,2934.051023
59,Others,Estern,3,6,3,4656.493201
56,Others,Estern,3,7,3,3561.234698
56,Town,Estern,2,5,2,4632.068031
23,Village,Estern,3,7,3,13991.17349
51,Village,Estern,3,8,4,11306.08845
50,Village,Estern,4,8,2,16172.88267
49,Others,Western,4,8,2,7085.802728
48,Others,Western,3,9,4,7139.653069
67,Town,Northern,3,6,1,6847.153069
65,Village,Northern,2,6,2,16983.08336
44,Others,Western,4,7,3,4626.751705
80,Others,Northern,3,6,1,5922.469395
65,Others,Northern,4,10,1,7404.336744
54,Town,Northern,3,7,2,7735.011914
59,Village,Northern,2,4,2,3208.175171
69,Town,Northern,3,5,2,3053.375853
37,Town,Estern,3,7,5,9302.712596
51,Others,Western,5,8,2,4063.418372
87,Others,Northern,2,4,2,2037.700682
32,Others,Northern,4,8,4,1783.275512
80,Others,Northern,3,6,1,6986.57824
67,Others,Northern,6,12,3,5237.585039
73,Village,Northern,1,4,2,4002.743201
65,Village,Northern,6,9,1,5081.43538
75,Village,Northern,3,5,2,939.4251705
61,Others,Western,3,7,2,7056.836744
65,Others,Southern,3,5,2,2208.175171
82,Others,Southern,3,9,2,9566.04593
50,Others,Estern,4,8,5,15290.75682
49,Town,Southern,2,5,1,2635.875853
44,Village,Southern,2,5,1,3436.651364
29,Town,Northern,4,8,4,5567.627558
59,Village,Western,6,10,2,6088.460891
41,Town,Western,3,6,4,6496.477899
47,Village,Northern,3,5,4,1028.175171
66,Others,Northern,3,5,1,4289.251705
86,Others,Northern,4,7,4,1176.350341
64,Others,Northern,3,5,2,3285.401364
61,Others,Northern,3,6,2,4812.268713
57,Others,Estern,2,5,2,3508.476194
67,Others,Estern,3,5,2,2094.367349
70,Village,Northern,2,5,1,4014.151364
59,Others,Northern,3,6,2,7108.503411
54,Others,Northern,4,9,3,7163.503411
51,Others,Northern,3,6,4,6293.503411
52,Others,Northern,3,5,2,2371.034015
34,Others,Western,3,5,5,2129.683674
59,Town,Southern,3,6,2,1398.433674
67,Town,Southern,2,6,2,14599.50682
64,Others,Northern,3,6,2,2891.034015
54,Others,Northern,2,7,3,6213.619054
74,Others,Western,3,5,2,3301.234698
40,Town,Estern,3,5,2,13309.40648
67,Village,Estern,3,7,4,27595.68031
70,Village,Southern,2,4,1,4444.209186
72,Village,Northern,3,6,1,4619.768713
9,Others,Northern,2,4,-6,2724.051023
60,Village,Estern,3,6,2,16069.54934
60,Village,Estern,4,7,3,13407.73981
93,Town,Northern,2,3,1,2709.726194
93,Village,Northern,2,4,1,2694.726194
62,Town,Northern,4,7,4,16779.54934
56,Town,Northern,3,6,2,4842.268713
76,Others,Western,4,8,2,8636.362255
26,Others,Western,4,6,3,2108.175171
66,Village,Western,3,6,2,5517.369054
69,Village,Western,3,5,1,5299.193883
63,Town,Northern,4,9,3,39371.02046
61,Others,Southern,2,4,1,12746.90648
60,Others,Southern,3,5,2,13567.42349
48,Others,Southern,1,3,1,6017.627558
63,Others,Northern,3,8,2,5482.785721
40,Others,Southern,3,5,3,6482.153069
53,Others,Southern,3,5,4,7411.319736
45,Others,Northern,3,6,3,2270.617349
65,Town,Southern,4,10,2,14363.35716
47,Others,Northern,3,8,2,5033.777217
72,Others,Southern,5,9,2,7004.236403
48,Others,Northern,2,5,2,4904.768713
74,Others,Northern,2,6,2,4009.251705
63,Central City,Northern,1,3,2,1526.450682
45,Town,Western,3,8,4,5883.460891
50,Town,Western,4,7,4,3390.875853
65,Others,Northern,4,7,2,9169.379263
64,Others,Estern,2,8,1,12471.54763
78,Others,Northern,2,4,1,1520.358845
62,Others,Northern,3,6,2,3025.875853
51,Others,Northern,3,6,1,2340.875853
47,Town,Western,3,6,4,4057.743201
59,Town,Western,3,7,4,10546.08845
46,Town,Western,2,5,3,2647.542519
63,Town,Western,3,6,2,3643.576535
52,Town,Estern,3,6,2,4789.984698
58,Town,Northern,1,4,2,2146.192178
69,Village,Western,3,6,1,4498.375853
44,Town,Western,3,6,3,5193.518713
70,Town,Western,3,6,1,3868.159868
74,Town,Estern,4,6,2,8449.278922
32,Town,Estern,5,7,2,7159.136062
51,Town,Estern,4,8,4,14385.85716
65,Town,Estern,5,11,2,13520.34015
55,Town,Estern,3,10,2,27745.68031
65,Town,Estern,3,6,2,10269.42178
76,Others,Northern,3,6,2,3921.751705
69,Others,Northern,2,5,1,3416.751705
44,Others,Northern,3,6,3,2009.525512
42,Others,Northern,4,7,3,1927.025512
37,Others,Western,3,7,5,6978.819736
44,Others,Western,3,8,3,7197.986403
66,Others,Northern,3,9,2,7162.153069
47,Others,Northern,3,6,1,6562.153069
40,Village,Northern,2,5,4,2324.008504
66,Town,Northern,4,7,2,10706.08845
76,Town,Northern,2,5,1,7207.670077
9,Village,Northern,4,7,-6,3886.593542
79,Village,Northern,4,8,2,10469.42178
56,Village,Western,3,8,2,12747.38097
52,Central City,Western,3,5,2,3382.700682
9,Town,Estern,3,5,-6,2428.476194
65,Town,Northern,1,4,5,5358.102046
80,Village,Northern,3,6,2,7794.710891
55,Others,Northern,3,5,2,1945.358845
46,Others,Northern,3,8,4,10278.90477
55,Others,Northern,3,6,2,3685.459186
60,Town,Northern,3,6,4,3485.401364
51,Town,Northern,4,8,2,8554.178581
65,Town,Northern,3,7,3,8003.977899
73,Town,Western,3,7,2,4584.668372
85,Others,Western,3,7,2,6028.877558
48,Village,Southern,3,5,3,4000.818031
65,Central City,Southern,2,4,1,5919.151364
61,Town,Southern,4,11,2,25344.38779
79,Others,Western,3,9,1,13342.00682
70,Others,Northern,4,8,2,11675.25512
81,Others,Northern,3,6,2,9604.379263
78,Others,Northern,3,7,1,10695.25512
55,Others,Northern,4,9,2,12308.05614
93,Others,Northern,4,6,1,3256.867349
9,Others,Northern,3,5,-6,6259.494907
66,Village,Northern,3,6,2,6952.627558
27,Town,Northern,3,5,2,2979.568031
50,Town,Northern,3,5,4,3866.076535
66,Town,Northern,3,6,3,6615.644566
70,Village,Northern,4,9,2,5204.61055
71,Others,Southern,2,5,1,2399.051023
42,Town,Estern,5,13,6,23609.24493
69,Others,Western,3,5,1,3987.168372
84,Others,Western,3,6,2,3929.251705
57,Town,Northern,4,10,2,17368.75853
37,Town,Northern,3,6,1,5703.460891
47,Others,Western,3,6,3,5961.794225
